hidden_layers,lr,batch_size,val_split,activation,epochs,dataset,mse,r2
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.0001,64,0.5,relu,400,Reacher3,0.0009119106960206146,0.5925276196087417
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.0001,64,0.5,tanh,400,Reacher3,0.0007047021497253408,0.6848175769269146
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.0001,64,0.2,relu,400,Reacher3,0.0008506783651211833,0.6199209281690383
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.0001,64,0.2,tanh,400,Reacher3,0.0006632769535468707,0.7036070977463372
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.0001,64,0.1,relu,400,Reacher3,0.0007016169469507228,0.6862698168583355
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.0001,64,0.1,tanh,400,Reacher3,0.0006535103365697751,0.7080434703206583
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.0001,64,0.05,relu,400,Reacher3,0.0007379612804701024,0.6704155118250448
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.0001,64,0.05,tanh,400,Reacher3,0.0006701648024293378,0.7004637364132008
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.0001,128,0.8,relu,400,Reacher3,0.0012062472998948786,0.4607773088856313
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.0001,128,0.8,tanh,400,Reacher3,0.000989575927397929,0.557646794146395
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.0001,128,0.5,relu,400,Reacher3,0.0010057497556010448,0.5505037700980593
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.0001,128,0.5,tanh,400,Reacher3,0.0007314247124070496,0.6730196114008908
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.0001,128,0.2,relu,400,Reacher3,0.0007420540312610803,0.6686679019165344
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.0001,128,0.2,tanh,400,Reacher3,0.0006757134375071373,0.6981382755041473
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.0001,128,0.1,relu,400,Reacher3,0.0008446476015964822,0.6228164330644131
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.0001,128,0.1,tanh,400,Reacher3,0.000655177890756011,0.7072398261180416
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.0001,128,0.05,relu,400,Reacher3,0.0007849495458353328,0.6495099375500043
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.0001,128,0.05,tanh,400,Reacher3,0.0006501095427891159,0.7096348537599163
"[320, 320]",0.1,16,0.8,relu,400,Reacher4,0.0018776147028523229,0.335186035858958
"[320, 320]",0.1,16,0.8,relu,400,Reacher4,0.001889673990224377,0.3296494473515622
"[320, 320]",0.1,16,0.8,tanh,400,Reacher4,0.007775486861757318,-1.7526320560033612
"[320, 320]",0.1,16,0.5,relu,400,Reacher4,0.0020842153357624937,0.2609006708913435
"[320, 320]",0.1,16,0.5,tanh,400,Reacher4,0.006952166099635455,-1.4930507214985604
"[320, 320]",0.1,16,0.2,relu,400,Reacher4,0.0020960796331841057,0.25659122334828516
"[320, 320]",0.1,16,0.2,tanh,400,Reacher4,0.008345760747905558,-1.9718010857952926
"[320, 320]",0.1,16,0.1,relu,400,Reacher4,0.002820694082500911,-0.0034918846629867772
"[320, 320]",0.1,16,0.1,tanh,400,Reacher4,0.008442564940065692,-1.9932802306798136
"[320, 320]",0.1,16,0.05,relu,400,Reacher4,0.002077506791998548,0.26315103360145
"[320, 320]",0.1,16,0.05,tanh,400,Reacher4,0.01169400480798839,-3.163727262144606
"[320, 320]",0.1,32,0.8,relu,400,Reacher4,0.001854547789007697,0.34221592308631654
"[320, 320]",0.1,32,0.8,tanh,400,Reacher4,0.007128685775079259,-1.539563074842389
"[320, 320]",0.1,32,0.5,relu,400,Reacher4,0.0028109248861974277,7.2797477204122885e-06
"[320, 320]",0.1,32,0.5,tanh,400,Reacher4,0.0035325624045106536,-0.2534788534409618
"[320, 320]",0.1,32,0.2,relu,400,Reacher4,0.0018166293289039242,0.3563543558391761
"[320, 320]",0.1,32,0.2,tanh,400,Reacher4,0.005463203097256244,-0.9373106185826954
"[320, 320]",0.1,32,0.1,relu,400,Reacher4,0.0017761309025743038,0.3705906291754003
"[320, 320]",0.1,32,0.1,tanh,400,Reacher4,0.005243241275944678,-0.8626438698543224
"[320, 320]",0.1,32,0.05,relu,400,Reacher4,0.0018182781341798309,0.3557206546623248
"[320, 320]",0.1,32,0.05,tanh,400,Reacher4,0.005903640599468546,-1.1147025062900333
"[320, 320]",0.1,64,0.8,relu,400,Reacher4,0.0015615082641514367,0.44712144578549584
"[320, 320]",0.1,64,0.8,tanh,400,Reacher4,0.003111393697893235,-0.10690181457645334
"[320, 320]",0.1,64,0.5,relu,400,Reacher4,0.0015543540350354981,0.44979716568274086
"[320, 320]",0.1,64,0.5,tanh,400,Reacher4,0.003316772949015101,-0.17968510085861653
"[320, 320]",0.1,64,0.2,relu,400,Reacher4,0.0016721969521464285,0.4080904637260711
"[320, 320]",0.1,64,0.2,tanh,400,Reacher4,0.004420246518128187,-0.5761357005711307
"[320, 320]",0.1,64,0.1,relu,400,Reacher4,0.00138079661083544,0.510927312758968
"[320, 320]",0.1,64,0.1,tanh,400,Reacher4,0.0031906751074697636,-0.13204203190046226
"[320, 320]",0.1,64,0.05,relu,400,Reacher4,0.0017546765297689593,0.3778311307187786
"[320, 320]",0.1,64,0.05,tanh,400,Reacher4,0.003461992259704618,-0.23214515044332643
"[320, 320]",0.1,128,0.8,relu,400,Reacher4,0.0016478122194359232,0.41677251422182326
"[320, 320]",0.1,128,0.8,tanh,400,Reacher4,0.002505500849489074,0.11082375949870354
"[320, 320]",0.1,128,0.5,relu,400,Reacher4,0.0013420149596179674,0.5242890325649879
"[320, 320]",0.1,128,0.5,tanh,400,Reacher4,0.0022282364083173276,0.21243617730982367
"[320, 320]",0.1,128,0.2,relu,400,Reacher4,0.0012015460545595023,0.5744528258058672
"[320, 320]",0.1,128,0.2,tanh,400,Reacher4,0.0027666171265111443,0.017763450463956693
"[320, 320]",0.1,128,0.1,relu,400,Reacher4,0.0016678217482088498,0.4084963724086548
"[320, 320]",0.1,128,0.1,tanh,400,Reacher4,0.0023369775168217617,0.17217541067190234
"[320, 320]",0.1,128,0.05,relu,400,Reacher4,0.0014904518546367583,0.4723173299832296
"[320, 320]",0.1,128,0.05,tanh,400,Reacher4,0.0025986638234814555,0.07984573733423414
"[320, 320]",0.01,16,0.8,relu,400,Reacher4,0.0014145930365253852,0.49922419290623665
"[320, 320]",0.01,16,0.8,tanh,400,Reacher4,0.0019481358680415231,0.3097699619560913
"[320, 320]",0.01,16,0.5,relu,400,Reacher4,0.0011654972168516837,0.5869886930418935
"[320, 320]",0.01,16,0.5,tanh,400,Reacher4,0.0018307458837846413,0.3510689800527518
"[320, 320]",0.01,16,0.2,relu,400,Reacher4,0.00108441421704337,0.6155084709437757
"[320, 320]",0.01,16,0.2,tanh,400,Reacher4,0.0017429091715679616,0.3822268647397787
"[320, 320]",0.01,16,0.1,relu,400,Reacher4,0.00111346167168456,0.6054912963733783
"[320, 320]",0.01,16,0.1,tanh,400,Reacher4,0.001765833451756241,0.37483459015838705
"[320, 320]",0.01,16,0.05,relu,400,Reacher4,0.001073232184091935,0.6200199493622698
"[320, 320]",0.01,16,0.05,tanh,400,Reacher4,0.001995029656156857,0.2921861625184629
"[320, 320]",0.01,32,0.8,relu,400,Reacher4,0.0013626041718873974,0.5174805669074394
"[320, 320]",0.01,32,0.8,tanh,400,Reacher4,0.0020170251409037483,0.2855280236939682
"[320, 320]",0.01,32,0.5,relu,400,Reacher4,0.0011637259277240786,0.5877095585162166
"[320, 320]",0.01,32,0.5,tanh,400,Reacher4,0.0015282776378299843,0.45852496495083983
"[320, 320]",0.01,32,0.2,relu,400,Reacher4,0.001049518665036395,0.6285951014260577
"[320, 320]",0.01,32,0.2,tanh,400,Reacher4,0.0014601193386115454,0.48245053632568957
"[320, 320]",0.01,32,0.1,relu,400,Reacher4,0.001097503090095946,0.6105644165562653
"[320, 320]",0.01,32,0.1,tanh,400,Reacher4,0.001352388128386265,0.5207632378176241
"[320, 320]",0.01,32,0.05,relu,400,Reacher4,0.001088844663262062,0.6135080219432156
"[320, 320]",0.01,32,0.05,tanh,400,Reacher4,0.0014315623456447677,0.4924511424828975
"[320, 320]",0.01,64,0.8,relu,400,Reacher4,0.0013963092400609135,0.5051087688430492
"[320, 320]",0.01,64,0.8,tanh,400,Reacher4,0.0017966854289807113,0.3628940057059147
"[320, 320]",0.01,64,0.5,relu,400,Reacher4,0.0011266373957587853,0.6011563286504166
"[320, 320]",0.01,64,0.5,tanh,400,Reacher4,0.0014548033641084857,0.48492186742370336
"[320, 320]",0.01,64,0.2,relu,400,Reacher4,0.001070767583603344,0.6203110325816498
"[320, 320]",0.01,64,0.2,tanh,400,Reacher4,0.0013540700686209372,0.5205794992630274
"[320, 320]",0.01,64,0.1,relu,400,Reacher4,0.001013072814280747,0.6410714886089284
"[320, 320]",0.01,64,0.1,tanh,400,Reacher4,0.0012148206366646077,0.5695379644558645
"[320, 320]",0.01,64,0.05,relu,400,Reacher4,0.0010418159431653203,0.6306349219835715
"[320, 320]",0.01,64,0.05,tanh,400,Reacher4,0.0012609909758491862,0.5531840315784714
"[320, 320]",0.01,128,0.8,relu,400,Reacher4,0.0013933152336270687,0.5064169356044151
"[320, 320]",0.01,128,0.8,tanh,400,Reacher4,0.001662693517668608,0.4110436294520178
"[320, 320]",0.01,128,0.5,relu,400,Reacher4,0.0011362823708454966,0.5975869877995021
"[320, 320]",0.01,128,0.5,tanh,400,Reacher4,0.0014421778097510017,0.48970779951498045
"[320, 320]",0.01,128,0.2,relu,400,Reacher4,0.0010049905893049769,0.6437894399973341
"[320, 320]",0.01,128,0.2,tanh,400,Reacher4,0.0012882282135057467,0.5436334105392764
"[320, 320]",0.01,128,0.1,relu,400,Reacher4,0.0010071719869482005,0.6433064095035425
"[320, 320]",0.01,128,0.1,tanh,400,Reacher4,0.0012772698041222628,0.5474801080096762
"[320, 320]",0.01,128,0.05,relu,400,Reacher4,0.0009975342055806374,0.6465916360412413
"[320, 320]",0.01,128,0.05,tanh,400,Reacher4,0.00132351149523795,0.531259342443401
"[320, 320]",0.001,16,0.8,relu,400,Reacher4,0.0013115552520397652,0.5353524031761043
"[320, 320]",0.001,16,0.8,tanh,400,Reacher4,0.001569306803179609,0.44424750639437116
"[320, 320]",0.001,16,0.5,relu,400,Reacher4,0.0010705867644932717,0.6209587190350507
"[320, 320]",0.001,16,0.5,tanh,400,Reacher4,0.001363033113662735,0.5174750802280708
"[320, 320]",0.001,16,0.2,relu,400,Reacher4,0.000999097967365846,0.6461274299764531
"[320, 320]",0.001,16,0.2,tanh,400,Reacher4,0.001233304396908511,0.5635570245228205
"[320, 320]",0.001,16,0.1,relu,400,Reacher4,0.0009790418328503075,0.6533709013448715
"[320, 320]",0.001,16,0.1,tanh,400,Reacher4,0.0012128163124371816,0.5710537355009191
"[320, 320]",0.001,16,0.05,relu,400,Reacher4,0.0009712778544188356,0.6561093823404622
"[320, 320]",0.001,16,0.05,tanh,400,Reacher4,0.0011809031564229194,0.5821198919563697
"[320, 320]",0.001,32,0.8,relu,400,Reacher4,0.0013119174404192756,0.5356231183300549
"[320, 320]",0.001,32,0.8,tanh,400,Reacher4,0.0015270189336590453,0.45926459156068455
"[320, 320]",0.001,32,0.5,relu,400,Reacher4,0.0010605642147846995,0.6243931965746683
"[320, 320]",0.001,32,0.5,tanh,400,Reacher4,0.00131409453557081,0.5347376814572404
"[320, 320]",0.001,32,0.2,relu,400,Reacher4,0.0010476680484354931,0.6290087032762348
"[320, 320]",0.001,32,0.2,tanh,400,Reacher4,0.001229076259650639,0.565039390560675
"[320, 320]",0.001,32,0.1,relu,400,Reacher4,0.0009968234916170023,0.6468866573221508
"[320, 320]",0.001,32,0.1,tanh,400,Reacher4,0.0012124209047647376,0.5708298285105888
"[320, 320]",0.001,32,0.05,relu,400,Reacher4,0.0009927291650738495,0.64818102629944
"[320, 320]",0.001,32,0.05,tanh,400,Reacher4,0.0011718605921038235,0.5851823598564861
"[320, 320]",0.001,64,0.8,relu,400,Reacher4,0.0013678619200477404,0.5156845992552607
"[320, 320]",0.001,64,0.8,tanh,400,Reacher4,0.0014811693257158367,0.4756102315757267
"[320, 320]",0.001,64,0.5,relu,400,Reacher4,0.0010942498943694338,0.6124265192618945
"[320, 320]",0.001,64,0.5,tanh,400,Reacher4,0.001255567669257049,0.5554321878544326
"[320, 320]",0.001,64,0.2,relu,400,Reacher4,0.000999408716815048,0.6459335944981028
"[320, 320]",0.001,64,0.2,tanh,400,Reacher4,0.0011896247950164618,0.5789611805737088
"[320, 320]",0.001,64,0.1,relu,400,Reacher4,0.000976384357523956,0.6544958390149489
"[320, 320]",0.001,64,0.1,tanh,400,Reacher4,0.0012069153536406602,0.5731017571203634
"[320, 320]",0.001,64,0.05,relu,400,Reacher4,0.0009848728925474705,0.651285504797373
"[320, 320]",0.001,64,0.05,tanh,400,Reacher4,0.0011926770189906964,0.5781033807375311
"[320, 320]",0.001,128,0.8,relu,400,Reacher4,0.0013929547185896848,0.5067618682541647
"[320, 320]",0.001,128,0.8,tanh,400,Reacher4,0.0014433104502633858,0.4890046713033044
"[320, 320]",0.001,128,0.5,relu,400,Reacher4,0.0010951511914300092,0.6120896159039584
"[320, 320]",0.001,128,0.5,tanh,400,Reacher4,0.0012357856490074384,0.5624192055963692
"[320, 320]",0.001,128,0.2,relu,400,Reacher4,0.0009906283441439752,0.6493298930752943
"[320, 320]",0.001,128,0.2,tanh,400,Reacher4,0.0011790135001870613,0.582873923129787
"[320, 320]",0.001,128,0.1,relu,400,Reacher4,0.0010133808571728858,0.6413818418740644
"[320, 320]",0.001,128,0.1,tanh,400,Reacher4,0.001189803470681689,0.5791082132002914
"[320, 320]",0.001,128,0.05,relu,400,Reacher4,0.000978545207638014,0.6536931651424361
"[320, 320]",0.001,128,0.05,tanh,400,Reacher4,0.0011745572283746208,0.5843237641476863
"[320, 320]",0.0001,16,0.8,relu,400,Reacher4,0.0013919019416459987,0.5069582287795986
"[320, 320]",0.0001,16,0.8,tanh,400,Reacher4,0.0013875760845758515,0.5087277811123827
"[320, 320]",0.0001,16,0.5,relu,400,Reacher4,0.0011590939941378301,0.5895493635076146
"[320, 320]",0.0001,16,0.5,tanh,400,Reacher4,0.0011929612005329461,0.577841404779105
"[320, 320]",0.0001,16,0.2,relu,400,Reacher4,0.0010375397509863036,0.6325635764427541
"[320, 320]",0.0001,16,0.2,tanh,400,Reacher4,0.0011065869100946788,0.6083717806208685
"[320, 320]",0.0001,16,0.1,relu,400,Reacher4,0.0010311246312004465,0.63491648753249
"[320, 320]",0.0001,16,0.1,tanh,400,Reacher4,0.0011070119601865117,0.6081299532066009
"[320, 320]",0.0001,16,0.05,relu,400,Reacher4,0.0010156404952528617,0.6404184376410529
"[320, 320]",0.0001,16,0.05,tanh,400,Reacher4,0.0011174323170778909,0.6043032304007959
"[320, 320]",0.0001,32,0.8,relu,400,Reacher4,0.0013720274772163776,0.5141693036117552
"[320, 320]",0.0001,32,0.8,tanh,400,Reacher4,0.0013875498389177335,0.5089087240076295
"[320, 320]",0.0001,32,0.5,relu,400,Reacher4,0.0011454381375586517,0.5945743856570473
"[320, 320]",0.0001,32,0.5,tanh,400,Reacher4,0.001185609357003738,0.5803250275981378
"[320, 320]",0.0001,32,0.2,relu,400,Reacher4,0.0010266185582815026,0.6365040087633841
"[320, 320]",0.0001,32,0.2,tanh,400,Reacher4,0.00110396206864857,0.609444368087362
"[320, 320]",0.0001,32,0.1,relu,400,Reacher4,0.001013747916538851,0.6410775492617617
"[320, 320]",0.0001,32,0.1,tanh,400,Reacher4,0.0011046657994682435,0.6091961016857833
"[320, 320]",0.0001,32,0.05,relu,400,Reacher4,0.0010155195833279312,0.6404607520791651
"[320, 320]",0.0001,32,0.05,tanh,400,Reacher4,0.0010961959169240691,0.6121518217596316
"[320, 320]",0.0001,64,0.8,relu,400,Reacher4,0.0013515105870696444,0.5214667552966661
"[320, 320]",0.0001,64,0.8,tanh,400,Reacher4,0.001393316798965408,0.506643465866305
"[320, 320]",0.0001,64,0.5,relu,400,Reacher4,0.0011476992029427703,0.5936676526069853
"[320, 320]",0.0001,64,0.5,tanh,400,Reacher4,0.0011779740232244393,0.5831927197911948
"[320, 320]",0.0001,64,0.2,relu,400,Reacher4,0.001051879617469368,0.6275121009262863
"[320, 320]",0.0001,64,0.2,tanh,400,Reacher4,0.0010991777931718737,0.6110772225437029
"[320, 320]",0.0001,64,0.1,relu,400,Reacher4,0.0010445979007106664,0.6301005556089426
"[320, 320]",0.0001,64,0.1,tanh,400,Reacher4,0.001107232729919114,0.6080679699102194
"[320, 320]",0.0001,64,0.05,relu,400,Reacher4,0.0010380718968914016,0.6324126321938087
"[320, 320]",0.0001,64,0.05,tanh,400,Reacher4,0.0011020415575398938,0.6099077152393502
"[320, 320]",0.0001,128,0.8,relu,400,Reacher4,0.001358224419628401,0.5190198630797263
"[320, 320]",0.0001,128,0.8,tanh,400,Reacher4,0.001424499324341231,0.4955896382989259
"[320, 320]",0.0001,128,0.5,relu,400,Reacher4,0.0011352282466033474,0.5980035815212421
"[320, 320]",0.0001,128,0.5,tanh,400,Reacher4,0.001189749597850349,0.5789352972435045
"[320, 320]",0.0001,128,0.2,relu,400,Reacher4,0.0010384827153356421,0.6323507107089452
"[320, 320]",0.0001,128,0.2,tanh,400,Reacher4,0.0010998149176230608,0.6106699205908791
"[320, 320]",0.0001,128,0.1,relu,400,Reacher4,0.0010305603486448274,0.6352286780158138
"[320, 320]",0.0001,128,0.1,tanh,400,Reacher4,0.0010977659821429667,0.6113971032518029
"[320, 320]",0.0001,128,0.05,relu,400,Reacher4,0.0010325403085377316,0.6344808506995756
"[320, 320]",0.0001,128,0.05,tanh,400,Reacher4,0.0010990428050067429,0.6108608197351199
"[107, 107, 107, 107, 107, 107]",0.1,16,0.8,relu,400,Reacher4,0.002807409685624499,0.0011818381006443723
"[107, 107, 107, 107, 107, 107]",0.1,16,0.8,tanh,400,Reacher4,0.00403187587103427,-0.4380229045301804
"[107, 107, 107, 107, 107, 107]",0.1,16,0.5,relu,400,Reacher4,0.0028130252754941746,-0.0007521835537915855
"[107, 107, 107, 107, 107, 107]",0.1,16,0.5,tanh,400,Reacher4,0.003767046218482455,-0.3381632584395294
"[107, 107, 107, 107, 107, 107]",0.1,16,0.2,relu,400,Reacher4,0.0028128029331318857,-0.0006533068914398865
"[107, 107, 107, 107, 107, 107]",0.1,16,0.2,tanh,400,Reacher4,0.0035154287315904715,-0.2484684700563098
"[107, 107, 107, 107, 107, 107]",0.1,16,0.1,relu,400,Reacher4,0.002823445240024869,-0.0044499450292107
"[107, 107, 107, 107, 107, 107]",0.1,16,0.1,tanh,400,Reacher4,0.0034777822444004153,-0.23729273958094416
"[107, 107, 107, 107, 107, 107]",0.1,16,0.05,relu,400,Reacher4,0.0028128724475104195,-0.0007006252587623552
"[107, 107, 107, 107, 107, 107]",0.1,16,0.05,tanh,400,Reacher4,0.004774800572901836,-0.6997990332641952
"[107, 107, 107, 107, 107, 107]",0.1,32,0.8,relu,400,Reacher4,0.0028116313478434183,-0.00024753553247203186
"[107, 107, 107, 107, 107, 107]",0.1,32,0.8,tanh,400,Reacher4,0.004080951968637681,-0.4453825642850706
"[107, 107, 107, 107, 107, 107]",0.1,32,0.5,relu,400,Reacher4,0.002812012230394189,-0.00038137352611489206
"[107, 107, 107, 107, 107, 107]",0.1,32,0.5,tanh,400,Reacher4,0.003093095843355033,-0.10029895054556631
"[107, 107, 107, 107, 107, 107]",0.1,32,0.2,relu,400,Reacher4,0.0028121856836411732,-0.00044774686115089946
"[107, 107, 107, 107, 107, 107]",0.1,32,0.2,tanh,400,Reacher4,0.003196796727803699,-0.13751914618818634
"[107, 107, 107, 107, 107, 107]",0.1,32,0.1,relu,400,Reacher4,0.002673504132030346,0.04930665191140404
"[107, 107, 107, 107, 107, 107]",0.1,32,0.1,tanh,400,Reacher4,0.003224409891298704,-0.14688966369944717
"[107, 107, 107, 107, 107, 107]",0.1,32,0.05,relu,400,Reacher4,0.0028167393180712434,-0.002059563607460624
"[107, 107, 107, 107, 107, 107]",0.1,32,0.05,tanh,400,Reacher4,0.0032285885812707296,-0.14681166361179343
"[107, 107, 107, 107, 107, 107]",0.1,64,0.8,relu,400,Reacher4,0.002095217785821452,0.25690807557194667
"[107, 107, 107, 107, 107, 107]",0.1,64,0.8,tanh,400,Reacher4,0.0029841838344355294,-0.0618219528753437
"[107, 107, 107, 107, 107, 107]",0.1,64,0.5,relu,400,Reacher4,0.0027268098559985634,0.030624047877885197
"[107, 107, 107, 107, 107, 107]",0.1,64,0.5,tanh,400,Reacher4,0.0030206725081785794,-0.07544860203083217
"[107, 107, 107, 107, 107, 107]",0.1,64,0.2,relu,400,Reacher4,0.0028113459384541475,-0.0001503200845548447
"[107, 107, 107, 107, 107, 107]",0.1,64,0.2,tanh,400,Reacher4,0.0032205651138640114,-0.14326204520485494
"[107, 107, 107, 107, 107, 107]",0.1,64,0.1,relu,400,Reacher4,0.0028141129259730948,-0.0011317864642840791
"[107, 107, 107, 107, 107, 107]",0.1,64,0.1,tanh,400,Reacher4,0.003048365736301634,-0.08387372250478597
"[107, 107, 107, 107, 107, 107]",0.1,64,0.05,relu,400,Reacher4,0.002007472953673952,0.2877261893753219
"[107, 107, 107, 107, 107, 107]",0.1,64,0.05,tanh,400,Reacher4,0.00295144965363577,-0.05017198855904184
"[107, 107, 107, 107, 107, 107]",0.1,128,0.8,relu,400,Reacher4,0.0019457821193214527,0.3099778448091879
"[107, 107, 107, 107, 107, 107]",0.1,128,0.8,tanh,400,Reacher4,0.002848174577760286,-0.013615125540841239
"[107, 107, 107, 107, 107, 107]",0.1,128,0.5,relu,400,Reacher4,0.002650880484813457,0.0573927769178752
"[107, 107, 107, 107, 107, 107]",0.1,128,0.5,tanh,400,Reacher4,0.0027696697482439614,0.014927151197776739
"[107, 107, 107, 107, 107, 107]",0.1,128,0.2,relu,400,Reacher4,0.0028120496785025585,-0.00040052963772507777
"[107, 107, 107, 107, 107, 107]",0.1,128,0.2,tanh,400,Reacher4,0.003035735347463823,-0.079777593694555
"[107, 107, 107, 107, 107, 107]",0.1,128,0.1,relu,400,Reacher4,0.0028122794424918257,-0.0004916388341141831
"[107, 107, 107, 107, 107, 107]",0.1,128,0.1,tanh,400,Reacher4,0.0029412858741277377,-0.044864060530003
"[107, 107, 107, 107, 107, 107]",0.1,128,0.05,relu,400,Reacher4,0.0028178358185294806,-0.0024229391394839372
"[107, 107, 107, 107, 107, 107]",0.1,128,0.05,tanh,400,Reacher4,0.0029660972202138177,-0.054764197058429914
"[107, 107, 107, 107, 107, 107]",0.01,16,0.8,relu,400,Reacher4,0.0017048808665637706,0.39596239906251474
"[107, 107, 107, 107, 107, 107]",0.01,16,0.8,tanh,400,Reacher4,0.00260515127998236,0.07341594854298403
"[107, 107, 107, 107, 107, 107]",0.01,16,0.5,relu,400,Reacher4,0.0013733889926599637,0.5142205479215527
"[107, 107, 107, 107, 107, 107]",0.01,16,0.5,tanh,400,Reacher4,0.0024548060794531558,0.1279071355937911
"[107, 107, 107, 107, 107, 107]",0.01,16,0.2,relu,400,Reacher4,0.0014421149412361422,0.48989533161891996
"[107, 107, 107, 107, 107, 107]",0.01,16,0.2,tanh,400,Reacher4,0.002560174863573078,0.08999871454818906
"[107, 107, 107, 107, 107, 107]",0.01,16,0.1,relu,400,Reacher4,0.001403845094986493,0.5021476791999053
"[107, 107, 107, 107, 107, 107]",0.01,16,0.1,tanh,400,Reacher4,0.002461705809101699,0.12490982636078621
"[107, 107, 107, 107, 107, 107]",0.01,16,0.05,relu,400,Reacher4,0.001467634798164585,0.4809103455579014
"[107, 107, 107, 107, 107, 107]",0.01,16,0.05,tanh,400,Reacher4,0.0023840409403646963,0.1529766058928431
"[107, 107, 107, 107, 107, 107]",0.01,32,0.8,relu,400,Reacher4,0.0014698441205805454,0.47937357197275343
"[107, 107, 107, 107, 107, 107]",0.01,32,0.8,tanh,400,Reacher4,0.0021368308235012617,0.2416842516601242
"[107, 107, 107, 107, 107, 107]",0.01,32,0.5,relu,400,Reacher4,0.0012969307321743476,0.5405338206994565
"[107, 107, 107, 107, 107, 107]",0.01,32,0.5,tanh,400,Reacher4,0.001960447711057722,0.30441969570200306
"[107, 107, 107, 107, 107, 107]",0.01,32,0.2,relu,400,Reacher4,0.0011739524189305533,0.5846194326366668
"[107, 107, 107, 107, 107, 107]",0.01,32,0.2,tanh,400,Reacher4,0.0019479710996562628,0.3098403293782813
"[107, 107, 107, 107, 107, 107]",0.01,32,0.1,relu,400,Reacher4,0.001214541227197701,0.5704227447598254
"[107, 107, 107, 107, 107, 107]",0.01,32,0.1,tanh,400,Reacher4,0.0020238439997669346,0.2819158340651538
"[107, 107, 107, 107, 107, 107]",0.01,32,0.05,relu,400,Reacher4,0.0011823535613173146,0.5815815685070267
"[107, 107, 107, 107, 107, 107]",0.01,32,0.05,tanh,400,Reacher4,0.0019271606334154649,0.3167653162494722
"[107, 107, 107, 107, 107, 107]",0.01,64,0.8,relu,400,Reacher4,0.001536670608414563,0.4555090593568074
"[107, 107, 107, 107, 107, 107]",0.01,64,0.8,tanh,400,Reacher4,0.0017684210686081257,0.3726316451234103
"[107, 107, 107, 107, 107, 107]",0.01,64,0.5,relu,400,Reacher4,0.0012079634069403183,0.5724641882317414
"[107, 107, 107, 107, 107, 107]",0.01,64,0.5,tanh,400,Reacher4,0.0016080877360770281,0.4302447405944457
"[107, 107, 107, 107, 107, 107]",0.01,64,0.2,relu,400,Reacher4,0.0010920923283963858,0.6130289141696645
"[107, 107, 107, 107, 107, 107]",0.01,64,0.2,tanh,400,Reacher4,0.00171004309012599,0.39363981472472115
"[107, 107, 107, 107, 107, 107]",0.01,64,0.1,relu,400,Reacher4,0.00101947769514872,0.6389299998471005
"[107, 107, 107, 107, 107, 107]",0.01,64,0.1,tanh,400,Reacher4,0.0016495216435333587,0.41575936747680997
"[107, 107, 107, 107, 107, 107]",0.01,64,0.05,relu,400,Reacher4,0.001047223958502751,0.628949530322005
"[107, 107, 107, 107, 107, 107]",0.01,64,0.05,tanh,400,Reacher4,0.0016399685847419358,0.41902493779228345
"[107, 107, 107, 107, 107, 107]",0.01,128,0.8,relu,400,Reacher4,0.0014936476406600327,0.4708200426618865
"[107, 107, 107, 107, 107, 107]",0.01,128,0.8,tanh,400,Reacher4,0.0016898847067041327,0.4010504868119436
"[107, 107, 107, 107, 107, 107]",0.01,128,0.5,relu,400,Reacher4,0.0012313849252347476,0.5640858287429067
"[107, 107, 107, 107, 107, 107]",0.01,128,0.5,tanh,400,Reacher4,0.0014382129454582923,0.49046014819287564
"[107, 107, 107, 107, 107, 107]",0.01,128,0.2,relu,400,Reacher4,0.0010531795215543783,0.6269761093323715
"[107, 107, 107, 107, 107, 107]",0.01,128,0.2,tanh,400,Reacher4,0.0014133938777790365,0.49893380444617663
"[107, 107, 107, 107, 107, 107]",0.01,128,0.1,relu,400,Reacher4,0.0010369747480003931,0.6330069237003636
"[107, 107, 107, 107, 107, 107]",0.01,128,0.1,tanh,400,Reacher4,0.0013105760876629645,0.5353828656770028
"[107, 107, 107, 107, 107, 107]",0.01,128,0.05,relu,400,Reacher4,0.0010527800390118711,0.6273143890414711
